Timestamp,"Date and time","Phase 1 Forward active Energy kWh","Phase 1 Reverse active Energy kWh","Phase 1 Forward reactive Energy kvarh","Phase 1 Reverse reactive Energy kvarh","Phase 2 Forward active Energy kWh","Phase 2 Reverse active Energy kWh","Phase 2 Forward reactive Energy kvarh","Phase 2 Reverse reactive Energy kvarh","Phase 3 Forward active Energy kWh","Phase 3 Reverse active Energy kWh","Phase 3 Forward reactive Energy kvarh","Phase 3 Reverse reactive Energy kvarh","Forward active Energy kWh - Vector balance","Reverse active Energy kWh - Vector balance"
1673245608,"2023-01-09 07:26:48",754.9233,0.7680,0.8760,347.8521,709.4729,0.6794,0.6340,252.6094,637.3315,1.3429,0.6061,215.5745,2100.7501,1.8127
1673246208,"2023-01-09 07:36:48",754.9340,0.7680,0.8760,347.8867,709.4729,0.6794,0.6340,252.6335,637.3315,1.3430,0.6061,215.5984,2100.7607,1.8127
1673246808,"2023-01-09 07:46:48",754.9446,0.7680,0.8760,347.9212,709.4729,0.6795,0.6340,252.6577,637.3315,1.3431,0.6061,215.6223,2100.7711,1.8127
1673247408,"2023-01-09 07:56:48",754.9552,0.7680,0.8760,347.9552,709.4729,0.6795,0.6340,252.6816,637.3315,1.3433,0.6061,215.6460,2100.7816,1.8127
1673248008,"2023-01-09 08:06:48",754.9658,0.7680,0.8760,347.9892,709.4729,0.6795,0.6340,252.7055,637.3315,1.3434,0.6061,215.6697,2100.7920,1.8127
1673248608,"2023-01-09 08:16:48",755.0944,0.7680,0.8760,348.0198,709.5797,0.6796,0.6340,252.7272,637.4513,1.3434,0.6061,215.6849,2101.1471,1.8127
1673249208,"2023-01-09 08:26:48",755.2720,0.7680,0.8760,348.0488,709.7324,0.6796,0.6340,252.7474,637.6224,1.3434,0.6061,215.6968,2101.6485,1.8127
1673249808,"2023-01-09 08:36:48",755.4283,0.7680,0.8760,348.0779,709.8635,0.6796,0.6340,252.7674,637.7704,1.3434,0.6061,215.7091,2102.0839,1.8127
1673250408,"2023-01-09 08:46:48",755.5569,0.7680,0.8760,348.1077,709.9660,0.6796,0.6340,252.7879,637.8882,1.3434,0.6061,215.7215,2102.4328,1.8127
1673251009,"2023-01-09 08:56:49",755.5700,0.7680,0.8760,348.1414,709.9676,0.6796,0.6340,252.8119,637.8919,1.3435,0.6061,215.7447,2102.4511,1.8127
1673251608,"2023-01-09 09:06:48",755.5806,0.7680,0.8760,348.1758,709.9676,0.6796,0.6340,252.8360,637.8919,1.3436,0.6061,215.7686,2102.4616,1.8127
1673252208,"2023-01-09 09:16:48",755.5914,0.7680,0.8760,348.2106,709.9676,0.6796,0.6340,252.8602,637.8919,1.3437,0.6061,215.7927,2102.4722,1.8127
1673252808,"2023-01-09 09:26:48",755.6021,0.7680,0.8760,348.2452,709.9676,0.6797,0.6340,252.8844,637.8919,1.3438,0.6061,215.8166,2102.4828,1.8127
1673253408,"2023-01-09 09:36:48",755.6128,0.7680,0.8760,348.2797,709.9676,0.6797,0.6340,252.9085,637.8919,1.3440,0.6061,215.8405,2102.4933,1.8127
1673254008,"2023-01-09 09:46:48",755.6535,0.7680,0.8760,348.3130,709.9937,0.6797,0.6340,252.9321,637.9215,1.3441,0.6061,215.8617,2102.5896,1.8127
1673254608,"2023-01-09 09:56:48",755.8377,0.7680,0.8760,348.3414,710.1539,0.6797,0.6340,252.9522,638.0994,1.3441,0.6061,215.8738,2103.1120,1.8127
1673255208,"2023-01-09 10:06:48",756.0001,0.7680,0.8760,348.3700,710.2944,0.6797,0.6340,252.9726,638.2551,1.3441,0.6061,215.8880,2103.5705,1.8127
1673255808,"2023-01-09 10:16:48",756.1396,0.7680,0.8760,348.3999,710.4105,0.6797,0.6340,252.9935,638.3857,1.3441,0.6061,215.9025,2103.9567,1.8127
1673256408,"2023-01-09 10:26:48",756.2131,0.7680,0.8760,348.4319,710.4658,0.6797,0.6340,253.0163,638.4506,1.3441,0.6061,215.9210,2104.1504,1.8127
1673257008,"2023-01-09 10:36:48",756.2238,0.7680,0.8760,348.4670,710.4658,0.6797,0.6340,253.0406,638.4506,1.3442,0.6061,215.9449,2104.1610,1.8127
1673257608,"2023-01-09 10:46:48",756.2345,0.7680,0.8760,348.5017,710.4658,0.6798,0.6340,253.0648,638.4506,1.3444,0.6061,215.9687,2104.1715,1.8127
1673258208,"2023-01-09 10:56:48",756.2452,0.7680,0.8760,348.5360,710.4658,0.6798,0.6340,253.0890,638.4506,1.3445,0.6061,215.9926,2104.1820,1.8127
1673258808,"2023-01-09 11:06:48",756.2558,0.7680,0.8760,348.5705,710.4658,0.6798,0.6340,253.1133,638.4506,1.3446,0.6061,216.0166,2104.1925,1.8127
1673259408,"2023-01-09 11:16:48",756.2665,0.7680,0.8760,348.6052,710.4658,0.6799,0.6340,253.1377,638.4506,1.3448,0.6061,216.0405,2104.2030,1.8127
1673260008,"2023-01-09 11:26:48",756.3715,0.7680,0.8760,348.6353,710.5523,0.6799,0.6340,253.1593,638.5463,1.3448,0.6061,216.0574,2104.4901,1.8127
1673260608,"2023-01-09 11:36:48",756.5503,0.7680,0.8760,348.6634,710.7078,0.6799,0.6340,253.1789,638.7191,1.3448,0.6061,216.0694,2104.9972,1.8127
1673261208,"2023-01-09 11:46:48",756.7051,0.7680,0.8760,348.6927,710.8376,0.6799,0.6340,253.1994,638.8647,1.3448,0.6061,216.0819,2105.4274,1.8127
1673261808,"2023-01-09 11:56:48",756.8252,0.7680,0.8760,348.7237,710.9350,0.6799,0.6340,253.2202,638.9776,1.3448,0.6061,216.0971,2105.7578,1.8127
1673262408,"2023-01-09 12:06:48",756.8363,0.7680,0.8760,348.7578,710.9351,0.6799,0.6340,253.2444,638.9785,1.3449,0.6061,216.1211,2105.7697,1.8127
1673263008,"2023-01-09 12:16:48",756.8470,0.7680,0.8760,348.7924,710.9351,0.6799,0.6340,253.2686,638.9785,1.3450,0.6061,216.1452,2105.7803,1.8127
1673263608,"2023-01-09 12:26:48",756.8577,0.7680,0.8760,348.8272,710.9351,0.6800,0.6340,253.2929,638.9785,1.3452,0.6061,216.1692,2105.7908,1.8127
1673264209,"2023-01-09 12:36:49",756.8684,0.7680,0.8760,348.8619,710.9351,0.6800,0.6340,253.3170,638.9785,1.3453,0.6061,216.1930,2105.8013,1.8127
1673264808,"2023-01-09 12:46:48",756.8790,0.7680,0.8760,348.8965,710.9351,0.6800,0.6340,253.3411,638.9785,1.3454,0.6061,216.2169,2105.8118,1.8127
1673265408,"2023-01-09 12:56:48",757.0025,0.7680,0.8760,348.9265,711.0388,0.6801,0.6340,253.3619,639.0940,1.3455,0.6061,216.2325,2106.1545,1.8127
1673266008,"2023-01-09 13:06:48",757.1700,0.7680,0.8760,348.9546,711.1833,0.6801,0.6340,253.3819,639.2542,1.3455,0.6061,216.2449,2106.6267,1.8127
1673266608,"2023-01-09 13:16:48",757.3105,0.7680,0.8760,348.9798,711.3039,0.6801,0.6340,253.4026,639.3838,1.3455,0.6061,216.2582,2107.0174,1.8127
1673267208,"2023-01-09 13:26:48",757.4364,0.7680,0.8760,349.0045,711.4098,0.6801,0.6340,253.4236,639.4971,1.3455,0.6061,216.2711,2107.3624,1.8127
1673267808,"2023-01-09 13:36:48",757.4515,0.7680,0.8760,349.0387,711.4131,0.6801,0.6340,253.4474,639.5026,1.3455,0.6061,216.2932,2107.3863,1.8127
1673268408,"2023-01-09 13:46:48",757.4620,0.7680,0.8760,349.0732,711.4131,0.6801,0.6340,253.4716,639.5026,1.3457,0.6061,216.3166,2107.3967,1.8127
1673269008,"2023-01-09 13:56:48",757.4726,0.7680,0.8760,349.1073,711.4131,0.6801,0.6340,253.4960,639.5026,1.3458,0.6061,216.3403,2107.4071,1.8127
1673269608,"2023-01-09 14:06:48",757.4831,0.7680,0.8760,349.1420,711.4131,0.6801,0.6340,253.5203,639.5026,1.3460,0.6061,216.3640,2107.4175,1.8127
1673270208,"2023-01-09 14:16:48",757.4936,0.7680,0.8760,349.1761,711.4131,0.6802,0.6340,253.5448,639.5026,1.3461,0.6061,216.3880,2107.4279,1.8127
1673270808,"2023-01-09 14:26:48",757.5042,0.7680,0.8760,349.2106,711.4131,0.6802,0.6340,253.5692,639.5026,1.3462,0.6061,216.4117,2107.4382,1.8127
1673271408,"2023-01-09 14:36:48",757.6379,0.7680,0.8760,349.2395,711.5281,0.6802,0.6340,253.5891,639.6298,1.3462,0.6061,216.4275,2107.8141,1.8127
1673272008,"2023-01-09 14:46:48",757.8139,0.7680,0.8760,349.2689,711.6796,0.6802,0.6340,253.6081,639.8008,1.3462,0.6061,216.4396,2108.3125,1.8127
1673272609,"2023-01-09 14:56:49",757.9647,0.7680,0.8760,349.2990,711.8075,0.6802,0.6340,253.6270,639.9465,1.3462,0.6061,216.4536,2108.7369,1.8127
1673273208,"2023-01-09 15:06:48",758.0689,0.7680,0.8760,349.3295,711.8913,0.6802,0.6340,253.6478,640.0440,1.3462,0.6061,216.4698,2109.0224,1.8127
1673273808,"2023-01-09 15:16:48",758.0797,0.7680,0.8760,349.3635,711.8913,0.6802,0.6340,253.6718,640.0440,1.3463,0.6061,216.4937,2109.0333,1.8127
1673274408,"2023-01-09 15:26:48",758.0904,0.7680,0.8760,349.3978,711.8913,0.6802,0.6340,253.6957,640.0440,1.3465,0.6061,216.5174,2109.0438,1.8127
1673275008,"2023-01-09 15:36:48",758.1011,0.7680,0.8760,349.4322,711.8913,0.6803,0.6340,253.7197,640.0440,1.3466,0.6061,216.5412,2109.0542,1.8127
1673275608,"2023-01-09 15:46:48",758.1117,0.7680,0.8760,349.4667,711.8913,0.6803,0.6340,253.7437,640.0440,1.3467,0.6061,216.5651,2109.0647,1.8127
1673276208,"2023-01-09 15:56:48",758.1224,0.7680,0.8760,349.5011,711.8913,0.6804,0.6340,253.7677,640.0440,1.3469,0.6061,216.5888,2109.0752,1.8127
1673276808,"2023-01-09 16:06:48",758.1666,0.7680,0.8760,349.5340,711.9210,0.6804,0.6340,253.7906,640.0777,1.3469,0.6061,216.6094,2109.1827,1.8127
1673277408,"2023-01-09 16:16:48",758.3378,0.7680,0.8760,349.5622,712.0689,0.6804,0.6340,253.8095,640.2436,1.3469,0.6061,216.6209,2109.6676,1.8127
1673278008,"2023-01-09 16:26:48",758.4914,0.7680,0.8760,349.5900,712.1999,0.6804,0.6340,253.8286,640.3903,1.3469,0.6061,216.6328,2110.0989,1.8127
1673278608,"2023-01-09 16:36:48",758.6232,0.7680,0.8760,349.6185,712.3086,0.6804,0.6340,253.8487,640.5131,1.3469,0.6061,216.6456,2110.4623,1.8127
1673279208,"2023-01-09 16:46:48",758.6763,0.7680,0.8760,349.6502,712.3454,0.6804,0.6340,253.8716,640.5568,1.3470,0.6061,216.6648,2110.5958,1.8127
1673279808,"2023-01-09 16:56:48",758.6870,0.7680,0.8760,349.6844,712.3454,0.6804,0.6340,253.8957,640.5568,1.3471,0.6061,216.6887,2110.6063,1.8127
1673280408,"2023-01-09 17:06:48",758.6977,0.7680,0.8760,349.7189,712.3454,0.6804,0.6340,253.9199,640.5568,1.3472,0.6061,216.7127,2110.6169,1.8127
1673281008,"2023-01-09 17:16:48",758.7084,0.7680,0.8760,349.7536,712.3454,0.6805,0.6340,253.9441,640.5568,1.3474,0.6061,216.7365,2110.6274,1.8127
1673281608,"2023-01-09 17:26:48",758.7191,0.7680,0.8760,349.7883,712.3454,0.6805,0.6340,253.9683,640.5568,1.3475,0.6061,216.7604,2110.6379,1.8127
1673282208,"2023-01-09 17:36:48",758.7298,0.7680,0.8760,349.8229,712.3454,0.6805,0.6340,253.9924,640.5568,1.3476,0.6061,216.7844,2110.6484,1.8127
1673282808,"2023-01-09 17:46:48",758.8776,0.7680,0.8760,349.8528,712.4686,0.6805,0.6340,254.0120,640.6971,1.3476,0.6061,216.7967,2111.0598,1.8127
1673283408,"2023-01-09 17:56:48",759.0378,0.7680,0.8760,349.8820,712.6036,0.6805,0.6340,254.0310,640.8503,1.3476,0.6061,216.8082,2111.5083,1.8127
1673284008,"2023-01-09 18:06:48",759.1737,0.7680,0.8760,349.9117,712.7174,0.6805,0.6340,254.0503,640.9800,1.3476,0.6061,216.8224,2111.8877,1.8127
1673284608,"2023-01-09 18:16:48",759.2672,0.7680,0.8760,349.9431,712.7916,0.6805,0.6340,254.0707,641.0684,1.3476,0.6061,216.8396,2112.1437,1.8127
1673285208,"2023-01-09 18:26:48",759.2780,0.7680,0.8760,349.9777,712.7916,0.6806,0.6340,254.0948,641.0684,1.3477,0.6061,216.8637,2112.1544,1.8127
1673285808,"2023-01-09 18:36:48",759.2887,0.7680,0.8760,350.0120,712.7916,0.6806,0.6340,254.1186,641.0684,1.3478,0.6061,216.8878,2112.1649,1.8127
1673286409,"2023-01-09 18:46:49",759.2994,0.7680,0.8760,350.0464,712.7916,0.6806,0.6340,254.1426,641.0684,1.3480,0.6061,216.9117,2112.1755,1.8127
1673287008,"2023-01-09 18:56:48",759.3102,0.7680,0.8760,350.0811,712.7916,0.6807,0.6340,254.1667,641.0684,1.3481,0.6061,216.9355,2112.1861,1.8127
1673287608,"2023-01-09 19:06:48",759.3209,0.7680,0.8760,350.1155,712.7916,0.6807,0.6340,254.1906,641.0684,1.3482,0.6061,216.9594,2112.1967,1.8127
1673288208,"2023-01-09 19:16:48",759.3317,0.7680,0.8760,350.1499,712.7916,0.6808,0.6340,254.2146,641.0684,1.3483,0.6061,216.9834,2112.2072,1.8127
1673288808,"2023-01-09 19:26:48",759.3801,0.7680,0.8760,350.1832,712.8241,0.6808,0.6340,254.2371,641.1068,1.3484,0.6061,217.0038,2112.3264,1.8127
1673289408,"2023-01-09 19:36:48",759.5675,0.7680,0.8760,350.2125,712.9870,0.6808,0.6340,254.2554,641.2918,1.3484,0.6061,217.0148,2112.8618,1.8127
1673290008,"2023-01-09 19:46:48",759.7357,0.7680,0.8760,350.2414,713.1304,0.6808,0.6340,254.2744,641.4541,1.3484,0.6061,217.0265,2113.3357,1.8127
1673290608,"2023-01-09 19:56:48",759.8703,0.7680,0.8760,350.2699,713.2412,0.6808,0.6340,254.2945,641.5793,1.3484,0.6061,217.0395,2113.7063,1.8127
1673291208,"2023-01-09 20:06:48",759.9281,0.7680,0.8760,350.3011,713.2820,0.6808,0.6340,254.3172,641.6272,1.3484,0.6061,217.0582,2113.8528,1.8127
1673291808,"2023-01-09 20:16:48",759.9388,0.7680,0.8760,350.3355,713.2820,0.6808,0.6340,254.3414,641.6272,1.3486,0.6061,217.0824,2113.8634,1.8127
1673292409,"2023-01-09 20:26:49",759.9495,0.7680,0.8760,350.3700,713.2820,0.6808,0.6340,254.3656,641.6272,1.3487,0.6061,217.1067,2113.8739,1.8127
1673293008,"2023-01-09 20:36:48",759.9603,0.7680,0.8760,350.4047,713.2820,0.6809,0.6340,254.3900,641.6272,1.3488,0.6061,217.1309,2113.8845,1.8127
1673293608,"2023-01-09 20:46:48",759.9710,0.7680,0.8760,350.4394,713.4908,0.6809,0.6340,254.4165,641.6274,1.3488,0.6061,217.1557,2114.1042,1.8127
1673294209,"2023-01-09 20:56:49",760.0020,0.7680,0.8760,350.4736,713.6853,0.6809,0.6340,254.4425,641.6483,1.3488,0.6061,217.1788,2114.3506,1.8127
1673294808,"2023-01-09 21:06:48",760.1792,0.7680,0.8760,350.5054,713.9937,0.6809,0.6340,254.4632,641.8234,1.3488,0.6061,217.1913,2115.0113,1.8127
1673295408,"2023-01-09 21:16:48",760.3444,0.7680,0.8760,350.5371,714.2860,0.6809,0.6340,254.4846,641.9832,1.3488,0.6061,217.2038,2115.6286,1.8127
1673296008,"2023-01-09 21:26:48",760.4771,0.7680,0.8760,350.5687,714.5185,0.6809,0.6340,254.5068,642.1082,1.3488,0.6061,217.2176,2116.1188,1.8127
1673296608,"2023-01-09 21:36:48",760.5226,0.7680,0.8760,350.6027,714.6977,0.6809,0.6340,254.5328,642.1452,1.3488,0.6061,217.2391,2116.3805,1.8127
1673297208,"2023-01-09 21:46:48",760.5333,0.7680,0.8760,350.6386,715.0120,0.6809,0.6340,254.5602,642.1456,1.3488,0.6061,217.2648,2116.7059,1.8127
1673297808,"2023-01-09 21:56:48",760.5440,0.7680,0.8760,350.6745,715.2633,0.6809,0.6340,254.5877,642.1458,1.3488,0.6061,217.2902,2116.9681,1.8127
1673298408,"2023-01-09 22:06:48",760.5547,0.7680,0.8760,350.7098,715.4085,0.6809,0.6340,254.6148,642.1458,1.3488,0.6061,217.3146,2117.1240,1.8127
1673299008,"2023-01-09 22:16:48",760.5653,0.7680,0.8760,350.7450,715.5329,0.6809,0.6340,254.6414,642.1459,1.3488,0.6061,217.3387,2117.2591,1.8127
1673299608,"2023-01-09 22:26:48",760.5759,0.7680,0.8760,350.7802,715.6378,0.6809,0.6340,254.6685,642.1459,1.3488,0.6061,217.3632,2117.3746,1.8127
1673300208,"2023-01-09 22:36:48",760.7364,0.7680,0.8760,350.8126,716.0588,0.6809,0.6340,254.6891,642.3029,1.3488,0.6061,217.3762,2118.1131,1.8127
1673300808,"2023-01-09 22:46:48",760.9043,0.7680,0.8760,350.8451,716.5085,0.6809,0.6340,254.7095,642.4671,1.3488,0.6061,217.3884,2118.8949,1.8127
1673301408,"2023-01-09 22:56:48",761.0426,0.7680,0.8760,350.8772,716.8912,0.6809,0.6340,254.7316,642.5974,1.3488,0.6061,217.4013,2119.5462,1.8127
1673302008,"2023-01-09 23:06:48",761.1026,0.7680,0.8760,350.9086,717.0913,0.6809,0.6340,254.7573,642.6501,1.3488,0.6061,217.4200,2119.8590,1.8127
1673302608,"2023-01-09 23:16:48",761.1037,0.7680,0.8760,350.9389,717.2220,0.6809,0.6340,254.7846,642.6501,1.3488,0.6061,217.4448,2119.9908,1.8127
1673303208,"2023-01-09 23:26:48",761.1047,0.7680,0.8760,350.9695,717.3260,0.6809,0.6340,254.8121,642.6501,1.3488,0.6061,217.4695,2120.0959,1.8127
1673303808,"2023-01-09 23:36:48",761.1058,0.7680,0.8760,351.0002,717.4255,0.6809,0.6340,254.8397,642.6501,1.3488,0.6061,217.4944,2120.1964,1.8127
1673304409,"2023-01-09 23:46:49",761.1069,0.7680,0.8760,351.0306,717.5069,0.6809,0.6340,254.8669,642.6501,1.3489,0.6061,217.5190,2120.2789,1.8127
1673305008,"2023-01-09 23:56:48",761.1080,0.7680,0.8760,351.0606,717.5789,0.6809,0.6340,254.8938,642.6501,1.3489,0.6061,217.5433,2120.3520,1.8127
1673305608,"2023-01-10 00:06:48",761.1091,0.7680,0.8760,351.0909,717.6593,0.6809,0.6340,254.9209,642.6501,1.3489,0.6061,217.5678,2120.4334,1.8127
1673306209,"2023-01-10 00:16:49",761.1102,0.7680,0.8760,351.1211,717.7294,0.6809,0.6340,254.9481,642.6501,1.3490,0.6061,217.5922,2120.5046,1.8127
1673306808,"2023-01-10 00:26:48",761.1113,0.7680,0.8760,351.1514,717.7987,0.6809,0.6340,254.9753,642.6501,1.3490,0.6061,217.6167,2120.5749,1.8127
1673307408,"2023-01-10 00:36:48",761.1123,0.7680,0.8760,351.1818,717.8586,0.6809,0.6340,255.0025,642.6501,1.3491,0.6061,217.6412,2120.6358,1.8127
1673308009,"2023-01-10 00:46:49",761.1134,0.7680,0.8760,351.2120,717.9174,0.6809,0.6340,255.0299,642.6501,1.3491,0.6061,217.6659,2120.6956,1.8127
1673308608,"2023-01-10 00:56:48",761.1145,0.7680,0.8760,351.2421,717.9748,0.6809,0.6340,255.0572,642.6501,1.3492,0.6061,217.6905,2120.7541,1.8127
1673309208,"2023-01-10 01:06:48",761.1155,0.7680,0.8760,351.2723,718.0311,0.6809,0.6340,255.0845,642.6501,1.3493,0.6061,217.7152,2120.8114,1.8127
1673309809,"2023-01-10 01:16:49",761.1166,0.7680,0.8760,351.3025,718.0866,0.6809,0.6340,255.1119,642.6501,1.3493,0.6061,217.7400,2120.8679,1.8127
1673310408,"2023-01-10 01:26:48",761.1177,0.7680,0.8760,351.3329,718.1394,0.6809,0.6340,255.1394,642.6501,1.3494,0.6061,217.7648,2120.9217,1.8127
1673311008,"2023-01-10 01:36:48",761.1187,0.7680,0.8760,351.3632,718.1825,0.6809,0.6340,255.1669,642.6501,1.3495,0.6061,217.7895,2120.9657,1.8128
1673311609,"2023-01-10 01:46:49",761.1198,0.7680,0.8760,351.3936,718.2232,0.6809,0.6340,255.1945,642.6501,1.3496,0.6061,217.8144,2121.0075,1.8128
1673312208,"2023-01-10 01:56:48",761.1208,0.7680,0.8760,351.4240,718.2671,0.6809,0.6340,255.2221,642.6501,1.3497,0.6061,217.8392,2121.0524,1.8128
1673312808,"2023-01-10 02:06:48",761.1219,0.7680,0.8760,351.4544,718.3148,0.6809,0.6340,255.2496,642.6501,1.3497,0.6061,217.8640,2121.1011,1.8128
1673313408,"2023-01-10 02:16:48",761.1230,0.7680,0.8760,351.4849,718.3515,0.6809,0.6340,255.2773,642.6501,1.3498,0.6061,217.8889,2121.1387,1.8128
1673314008,"2023-01-10 02:26:48",761.1240,0.7680,0.8760,351.5156,718.3853,0.6809,0.6340,255.3049,642.6501,1.3499,0.6061,217.9137,2121.1735,1.8128
1673314608,"2023-01-10 02:36:48",761.1251,0.7680,0.8760,351.5464,718.4255,0.6809,0.6340,255.3325,642.6501,1.3500,0.6061,217.9385,2121.2147,1.8128
1673315208,"2023-01-10 02:46:48",761.1305,0.7680,0.8760,351.5772,718.4655,0.6809,0.6340,255.3601,642.6501,1.3501,0.6061,217.9632,2121.2599,1.8128
1673315808,"2023-01-10 02:56:48",761.1365,0.7680,0.8760,351.6079,718.4922,0.6809,0.6340,255.3877,642.6501,1.3503,0.6061,217.9880,2121.2925,1.8128
1673316408,"2023-01-10 03:06:48",761.1425,0.7680,0.8760,351.6387,718.5322,0.6809,0.6340,255.4154,642.6501,1.3504,0.6061,218.0127,2121.3384,1.8128
1673317009,"2023-01-10 03:16:49",761.1484,0.7680,0.8760,351.6693,718.5589,0.6809,0.6340,255.4433,642.6501,1.3505,0.6061,218.0376,2121.3709,1.8128
1673317608,"2023-01-10 03:26:48",761.1543,0.7680,0.8760,351.6997,718.5987,0.6809,0.6340,255.4712,642.6501,1.3506,0.6061,218.0625,2121.4165,1.8128
1673318208,"2023-01-10 03:36:48",761.1602,0.7680,0.8760,351.7300,718.6250,0.6809,0.6340,255.4988,642.6501,1.3507,0.6061,218.0870,2121.4487,1.8128
1673318808,"2023-01-10 03:46:48",761.1661,0.7680,0.8760,351.7603,718.6512,0.6809,0.6340,255.5264,642.6501,1.3508,0.6061,218.1116,2121.4806,1.8128
1673319408,"2023-01-10 03:56:48",761.1720,0.7680,0.8760,351.7905,718.6773,0.6809,0.6340,255.5540,642.6501,1.3509,0.6061,218.1362,2121.5125,1.8128
1673320008,"2023-01-10 04:06:48",761.1779,0.7680,0.8760,351.8206,718.7034,0.6809,0.6340,255.5814,642.6501,1.3510,0.6061,218.1605,2121.5443,1.8128
1673320609,"2023-01-10 04:16:49",761.1837,0.7680,0.8760,351.8505,718.7294,0.6809,0.6340,255.6086,642.6501,1.3512,0.6061,218.1846,2121.5760,1.8128
1673321208,"2023-01-10 04:26:48",761.2092,0.7680,0.8760,351.8820,718.7654,0.6809,0.6340,255.6354,642.6616,1.3512,0.6061,218.2080,2121.6489,1.8128
1673321808,"2023-01-10 04:36:48",761.3948,0.7680,0.8760,351.9115,718.9498,0.6809,0.6340,255.6574,642.8406,1.3512,0.6061,218.2205,2122.1979,1.8128
1673322409,"2023-01-10 04:46:49",761.6352,0.7680,0.8760,351.9399,719.1812,0.6809,0.6340,255.6781,643.0713,1.3512,0.6061,218.2294,2122.9005,1.8128
1673323008,"2023-01-10 04:56:48",761.8607,0.7680,0.8760,351.9684,719.3979,0.6809,0.6340,255.6984,643.2856,1.3512,0.6061,218.2400,2123.5570,1.8128
1673323608,"2023-01-10 05:06:48",762.0231,0.7680,0.8760,351.9995,719.5486,0.6809,0.6340,255.7212,643.4298,1.3512,0.6061,218.2523,2124.0143,1.8128
1673324209,"2023-01-10 05:16:49",762.1603,0.7680,0.8760,352.0303,719.6631,0.6809,0.6340,255.7445,643.5471,1.3512,0.6061,218.2651,2124.3834,1.8128
1673324808,"2023-01-10 05:26:48",762.2977,0.7680,0.8760,352.0615,719.7904,0.6809,0.6340,255.7679,643.6671,1.3512,0.6061,218.2780,2124.7680,1.8128
1673325408,"2023-01-10 05:36:48",762.4140,0.7680,0.8760,352.0940,719.8733,0.6809,0.6340,255.7931,643.7325,1.3512,0.6061,218.2946,2125.0325,1.8128
1673326008,"2023-01-10 05:46:48",762.5756,0.7680,0.8760,352.1243,720.0060,0.6809,0.6340,255.8162,643.8562,1.3512,0.6061,218.3071,2125.4506,1.8128
1673326608,"2023-01-10 05:56:48",762.7099,0.7680,0.8760,352.1554,720.1917,0.6809,0.6340,255.8387,643.9753,1.3512,0.6061,218.3210,2125.8896,1.8128
1673327208,"2023-01-10 06:06:48",762.7519,0.7680,0.8760,352.1889,720.2783,0.6809,0.6340,255.8642,644.0037,1.3512,0.6061,218.3422,2126.0466,1.8128
1673327808,"2023-01-10 06:16:48",762.7675,0.7680,0.8760,352.2237,720.2921,0.6809,0.6340,255.8889,644.0037,1.3513,0.6061,218.3664,2126.0759,1.8128
1673328408,"2023-01-10 06:26:48",762.7831,0.7680,0.8760,352.2586,720.2921,0.6809,0.6340,255.9133,644.0037,1.3515,0.6061,218.3908,2126.0913,1.8128
1673329008,"2023-01-10 06:36:48",762.7987,0.7680,0.8760,352.2937,720.2921,0.6809,0.6340,255.9377,644.0037,1.3516,0.6061,218.4151,2126.1067,1.8128
1673329608,"2023-01-10 06:46:48",762.8143,0.7680,0.8760,352.3285,720.2921,0.6810,0.6340,255.9619,644.0037,1.3517,0.6061,218.4392,2126.1222,1.8128
1673330208,"2023-01-10 06:56:48",762.8298,0.7680,0.8760,352.3631,720.2921,0.6810,0.6340,255.9861,644.0037,1.3519,0.6061,218.4633,2126.1375,1.8128
1673330808,"2023-01-10 07:06:48",762.8453,0.7680,0.8760,352.3977,720.2921,0.6811,0.6340,256.0103,644.0037,1.3520,0.6061,218.4873,2126.1528,1.8128
1673331409,"2023-01-10 07:16:49",762.8995,0.7680,0.8760,352.4304,720.3262,0.6811,0.6340,256.0327,644.0431,1.3521,0.6061,218.5075,2126.2805,1.8128
1673332008,"2023-01-10 07:26:48",763.0952,0.7680,0.8760,352.4585,720.4937,0.6811,0.6340,256.0510,644.2320,1.3521,0.6061,218.5183,2126.8326,1.8128
1673332608,"2023-01-10 07:36:48",763.2834,0.7680,0.8760,352.4867,720.6547,0.6811,0.6340,256.0699,644.4130,1.3521,0.6061,218.5305,2127.3629,1.8128
1673333208,"2023-01-10 07:46:48",763.4398,0.7680,0.8760,352.5161,720.7823,0.6811,0.6340,256.0897,644.5583,1.3521,0.6061,218.5437,2127.7922,1.8128
1673333808,"2023-01-10 07:56:48",763.5696,0.7680,0.8760,352.5462,720.8850,0.6811,0.6340,256.1095,644.6763,1.3521,0.6061,218.5584,2128.1426,1.8128
1673334408,"2023-01-10 08:06:48",763.6878,0.7680,0.8760,352.5766,720.9779,0.6811,0.6340,256.1299,644.7847,1.3521,0.6061,218.5735,2128.4620,1.8128
1673335008,"2023-01-10 08:16:48",763.7036,0.7680,0.8760,352.6113,720.9779,0.6811,0.6340,256.1543,644.7847,1.3521,0.6061,218.5977,2128.4778,1.8128
1673335608,"2023-01-10 08:26:48",763.7192,0.7680,0.8760,352.6465,720.9779,0.6811,0.6340,256.1786,644.7847,1.3523,0.6061,218.6220,2128.4932,1.8128
1673336208,"2023-01-10 08:36:48",763.7348,0.7680,0.8760,352.6816,720.9779,0.6812,0.6340,256.2030,644.7847,1.3524,0.6061,218.6462,2128.5086,1.8128
